,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes,HomeWin,VisitorNumWins,HomeNumWins,HomeWins2020,VisitorWins2020
190,Sat Nov 13 2021,10:30p,Minnesota Timberwolves,102,Los Angeles Clippers,129,Box Score,,15285.0,Crypto.com Arena,,1,4,49,47,23
191,Sun Nov 14 2021,3:30p,San Antonio Spurs,106,Los Angeles Lakers,114,Box Score,,18997.0,Crypto.com Arena,,1,4,40,42,33
192,Sun Nov 14 2021,6:00p,Milwaukee Bucks,100,Atlanta Hawks,120,Box Score,,16901.0,State Farm Arena,,1,6,50,41,46
193,Sun Nov 14 2021,7:00p,Golden State Warriors,102,Charlotte Hornets,106,Box Score,,19559.0,Spectrum Center,,1,11,50,33,39
194,Sun Nov 14 2021,7:00p,Phoenix Suns,115,Houston Rockets,89,Box Score,,16088.0,Toyota Center,,0,8,21,17,51
195,Sun Nov 14 2021,7:00p,Brooklyn Nets,120,Oklahoma City Thunder,96,Box Score,,15080.0,Paycom Center,,0,9,29,22,48
196,Sun Nov 14 2021,8:00p,Portland Trail Blazers,95,Denver Nuggets,124,Box Score,,14583.0,Ball Arena,,1,6,57,47,42
197,Sun Nov 14 2021,9:30p,Chicago Bulls,100,Los Angeles Clippers,90,Box Score,,17899.0,Crypto.com Arena,,0,8,50,47,31
198,Mon Nov 15 2021,7:00p,Boston Celtics,98,Cleveland Cavaliers,92,Box Score,,17186.0,Rocket Mortgage Fieldhouse,,0,6,53,22,36
199,Mon Nov 15 2021,7:00p,Sacramento Kings,129,Detroit Pistons,107,Box Score,,10092.0,Little Caesars Arena,,0,5,26,20,31
200,Mon Nov 15 2021,7:00p,New Orleans Pelicans,100,Washington Wizards,105,Box Score,,13914.0,Capital One Arena,,1,2,44,34,31
201,Mon Nov 15 2021,7:30p,Orlando Magic,111,Atlanta Hawks,129,Box Score,,13061.0,State Farm Arena,,1,3,51,41,21
202,Mon Nov 15 2021,7:30p,Indiana Pacers,84,New York Knicks,92,Box Score,,16792.0,Madison Square Garden (IV),,1,6,44,41,34
203,Mon Nov 15 2021,8:00p,Denver Nuggets,101,Dallas Mavericks,111,Box Score,,19797.0,American Airlines Center,,1,9,69,42,47
204,Mon Nov 15 2021,8:00p,Houston Rockets,102,Memphis Grizzlies,136,Box Score,,11482.0,FedEx Forum,,1,1,68,38,17
205,Mon Nov 15 2021,8:00p,Phoenix Suns,99,Minnesota Timberwolves,96,Box Score,,16274.0,Target Center,,0,9,53,23,51
206,Mon Nov 15 2021,8:00p,Miami Heat,103,Oklahoma City Thunder,90,Box Score,,12330.0,Paycom Center,,0,8,29,22,40
207,Mon Nov 15 2021,10:00p,Toronto Raptors,113,Portland Trail Blazers,118,Box Score,,16142.0,Moda Center,,1,7,33,42,27
208,Mon Nov 15 2021,10:30p,Chicago Bulls,121,Los Angeles Lakers,103,Box Score,,18997.0,Crypto.com Arena,,0,9,41,42,31
209,Tue Nov 16 2021,7:30p,Golden State Warriors,117,Brooklyn Nets,99,Box Score,,17732.0,Barclays Center,,0,11,55,48,39
210,Tue Nov 16 2021,10:00p,Philadelphia 76ers,85,Utah Jazz,120,Box Score,,18306.0,Vivint Smart Home Arena,,1,8,59,52,49
211,Tue Nov 16 2021,10:30p,San Antonio Spurs,92,Los Angeles Clippers,106,Box Score,,13298.0,Crypto.com Arena,,1,4,50,47,33
212,Wed Nov 17 2021,7:00p,Washington Wizards,87,Charlotte Hornets,97,Box Score,,14402.0,Spectrum Center,,1,10,51,33,34
213,Wed Nov 17 2021,7:00p,Indiana Pacers,89,Detroit Pistons,97,Box Score,,11457.0,Little Caesars Arena,,1,6,26,20,34
214,Wed Nov 17 2021,7:30p,Boston Celtics,99,Atlanta Hawks,110,Box Score,,16445.0,State Farm Arena,,1,7,52,41,36
215,Wed Nov 17 2021,7:30p,Cleveland Cavaliers,99,Brooklyn Nets,109,Box Score,,16922.0,Barclays Center,,1,9,55,48,22
216,Wed Nov 17 2021,7:30p,New Orleans Pelicans,98,Miami Heat,113,Box Score,,19600.0,FTX Arena,,1,2,73,40,31
217,Wed Nov 17 2021,7:30p,Los Angeles Lakers,102,Milwaukee Bucks,109,Box Score,,17341.0,Fiserv Forum,,1,8,64,46,42
218,Wed Nov 17 2021,7:30p,Orlando Magic,104,New York Knicks,98,Box Score,,16680.0,Madison Square Garden (IV),,0,3,45,41,21
219,Wed Nov 17 2021,8:00p,Sacramento Kings,97,Minnesota Timberwolves,107,Box Score,,13108.0,Target Center,,1,6,53,23,31
220,Wed Nov 17 2021,8:00p,Houston Rockets,89,Oklahoma City Thunder,101,Box Score,,12066.0,Paycom Center,,1,1,29,22,17
221,Wed Nov 17 2021,10:00p,Dallas Mavericks,98,Phoenix Suns,105,Box Score,,14838.0,Phoenix Suns Arena,,1,9,81,51,42
222,Wed Nov 17 2021,10:00p,Chicago Bulls,107,Portland Trail Blazers,112,Box Score,,17492.0,Moda Center,,1,10,34,42,31
223,Thu Nov 18 2021,7:30p,Golden State Warriors,104,Cleveland Cavaliers,89,Box Score,,19432.0,Rocket Mortgage Fieldhouse,,0,12,53,22,39
224,Thu Nov 18 2021,7:30p,Washington Wizards,97,Miami Heat,112,Box Score,,19600.0,FTX Arena,,1,10,74,40,34
225,Thu Nov 18 2021,8:00p,Los Angeles Clippers,108,Memphis Grizzlies,120,Box Score,,13419.0,FedEx Forum,,1,9,69,38,47
226,Thu Nov 18 2021,8:00p,San Antonio Spurs,90,Minnesota Timberwolves,115,Box Score,,13572.0,Target Center,,1,4,54,23,33
227,Thu Nov 18 2021,9:00p,Philadelphia 76ers,103,Denver Nuggets,89,Box Score,,14547.0,Ball Arena,,0,8,58,47,49
228,Thu Nov 18 2021,9:00p,Toronto Raptors,103,Utah Jazz,119,Box Score,,18306.0,Vivint Smart Home Arena,,1,7,60,52,27
229,Fri Nov 19 2021,7:00p,Indiana Pacers,118,Charlotte Hornets,121,Box Score,,16787.0,Spectrum Center,,1,6,52,33,34
230,Fri Nov 19 2021,7:00p,Golden State Warriors,105,Detroit Pistons,102,Box Score,,20088.0,Little Caesars Arena,,0,13,27,20,39
231,Fri Nov 19 2021,7:30p,Los Angeles Lakers,108,Boston Celtics,130,Box Score,,19156.0,TD Garden,,1,8,72,36,42
232,Fri Nov 19 2021,7:30p,Orlando Magic,113,Brooklyn Nets,115,Box Score,,16966.0,Barclays Center,,1,4,56,48,21
233,Fri Nov 19 2021,8:00p,Oklahoma City Thunder,89,Milwaukee Bucks,96,Box Score,,17341.0,Fiserv Forum,,1,6,65,46,22
234,Fri Nov 19 2021,8:00p,Los Angeles Clippers,81,New Orleans Pelicans,94,Box Score,,15274.0,Smoothie King Center,,1,9,42,31,47
235,Fri Nov 19 2021,9:00p,Chicago Bulls,114,Denver Nuggets,108,Box Score,,19520.0,Ball Arena,,0,10,58,47,31
236,Fri Nov 19 2021,10:00p,Dallas Mavericks,104,Phoenix Suns,112,Box Score,,17071.0,Phoenix Suns Arena,,1,9,82,51,42
237,Fri Nov 19 2021,10:00p,Toronto Raptors,108,Sacramento Kings,89,Box Score,,13159.0,Golden 1 Center,,0,7,36,31,27
238,Sat Nov 20 2021,5:00p,Houston Rockets,99,New York Knicks,106,Box Score,,19812.0,Madison Square Garden (IV),,1,1,45,41,17
239,Sat Nov 20 2021,7:00p,New Orleans Pelicans,94,Indiana Pacers,111,Box Score,,15081.0,Gainbridge Fieldhouse,,1,3,31,34,31
240,Sat Nov 20 2021,7:00p,Miami Heat,100,Washington Wizards,103,Box Score,,20476.0,Capital One Arena,,1,11,45,34,40
241,Sat Nov 20 2021,7:30p,Charlotte Hornets,105,Atlanta Hawks,115,Box Score,,17320.0,State Farm Arena,,1,10,53,41,33
242,Sat Nov 20 2021,7:30p,Oklahoma City Thunder,105,Boston Celtics,111,Box Score,,19156.0,TD Garden,,1,6,73,36,22
243,Sat Nov 20 2021,8:00p,Orlando Magic,108,Milwaukee Bucks,117,Box Score,,17341.0,Fiserv Forum,,1,4,66,46,21
244,Sat Nov 20 2021,8:00p,Memphis Grizzlies,95,Minnesota Timberwolves,138,Box Score,,17136.0,Target Center,,1,8,55,23,38
245,Sat Nov 20 2021,10:00p,Philadelphia 76ers,111,Portland Trail Blazers,118,Box Score,,17027.0,Moda Center,,1,9,35,42,49
246,Sat Nov 20 2021,10:00p,Utah Jazz,123,Sacramento Kings,105,Box Score,,13180.0,Golden 1 Center,,0,10,36,31,52
247,Sun Nov 21 2021,3:30p,Dallas Mavericks,91,Los Angeles Clippers,97,Box Score,,17149.0,Crypto.com Arena,,1,9,51,47,42
248,Sun Nov 21 2021,6:00p,Los Angeles Lakers,121,Detroit Pistons,116,Box Score,,15532.0,Little Caesars Arena,,0,8,27,20,42
249,Sun Nov 21 2021,8:00p,New York Knicks,103,Chicago Bulls,109,Box Score,,21813.0,United Center,,1,9,58,31,41
250,Sun Nov 21 2021,8:00p,Denver Nuggets,97,Phoenix Suns,126,Box Score,,16072.0,Phoenix Suns Arena,,1,9,83,51,47
251,Sun Nov 21 2021,8:30p,Toronto Raptors,104,Golden State Warriors,119,Box Score,,18064.0,Chase Center,,1,8,83,39,27
252,Mon Nov 22 2021,7:00p,Brooklyn Nets,117,Cleveland Cavaliers,112,Box Score,,17387.0,Rocket Mortgage Fieldhouse,,0,12,53,22,48
253,Mon Nov 22 2021,7:00p,Charlotte Hornets,109,Washington Wizards,103,Box Score,,16575.0,Capital One Arena,,0,10,46,34,33
254,Mon Nov 22 2021,7:30p,Oklahoma City Thunder,101,Atlanta Hawks,113,Box Score,,15806.0,State Farm Arena,,1,6,54,41,22
255,Mon Nov 22 2021,7:30p,Houston Rockets,90,Boston Celtics,108,Box Score,,19156.0,TD Garden,,1,1,74,36,17
256,Mon Nov 22 2021,8:00p,Indiana Pacers,109,Chicago Bulls,77,Box Score,,21586.0,United Center,,0,7,59,31,34
257,Mon Nov 22 2021,8:00p,Orlando Magic,92,Milwaukee Bucks,123,Box Score,,17341.0,Fiserv Forum,,1,4,67,46,21
258,Mon Nov 22 2021,8:00p,Minnesota Timberwolves,110,New Orleans Pelicans,96,Box Score,,15689.0,Smoothie King Center,,0,7,43,31,23
259,Mon Nov 22 2021,8:30p,Phoenix Suns,115,San Antonio Spurs,111,Box Score,,14715.0,AT&T Center,,0,13,38,33,51
260,Mon Nov 22 2021,9:00p,Memphis Grizzlies,119,Utah Jazz,118,Box Score,,18306.0,Vivint Smart Home Arena,,0,8,62,52,38
261,Mon Nov 22 2021,10:00p,Philadelphia 76ers,102,Sacramento Kings,94,Box Score,,13948.0,Golden 1 Center,,0,9,36,31,49
262,Tue Nov 23 2021,7:00p,Miami Heat,100,Detroit Pistons,92,Box Score,,13123.0,Little Caesars Arena,,0,11,27,20,40
263,Tue Nov 23 2021,7:30p,Los Angeles Lakers,100,New York Knicks,106,Box Score,,19812.0,Madison Square Garden (IV),,1,9,46,41,42
264,Tue Nov 23 2021,10:00p,Denver Nuggets,100,Portland Trail Blazers,119,Box Score,,17052.0,Moda Center,,1,9,36,42,47
265,Tue Nov 23 2021,10:30p,Dallas Mavericks,112,Los Angeles Clippers,104,Box Score,OT,17067.0,Crypto.com Arena,,0,9,52,47,42
266,Wed Nov 24 2021,7:00p,Phoenix Suns,120,Cleveland Cavaliers,115,Box Score,,18055.0,Rocket Mortgage Fieldhouse,,0,14,53,22,51
267,Wed Nov 24 2021,7:00p,Los Angeles Lakers,124,Indiana Pacers,116,Box Score,OT,15572.0,Gainbridge Fieldhouse,,0,9,33,34,42
268,Wed Nov 24 2021,7:00p,Charlotte Hornets,106,Orlando Magic,99,Box Score,,16114.0,Amway Center,,0,11,26,21,33
269,Wed Nov 24 2021,7:30p,Brooklyn Nets,123,Boston Celtics,104,Box Score,,19156.0,TD Garden,,0,13,75,36,48
270,Wed Nov 24 2021,8:00p,Chicago Bulls,113,Houston Rockets,118,Box Score,,16074.0,Toyota Center,,1,12,21,17,31
271,Wed Nov 24 2021,8:00p,Toronto Raptors,126,Memphis Grizzlies,113,Box Score,,15409.0,FedEx Forum,,0,8,71,38,27
272,Wed Nov 24 2021,8:00p,Detroit Pistons,93,Milwaukee Bucks,114,Box Score,,17341.0,Fiserv Forum,,1,4,68,46,20
273,Wed Nov 24 2021,8:00p,Miami Heat,101,Minnesota Timberwolves,113,Box Score,,17136.0,Target Center,,1,12,57,23,40
274,Wed Nov 24 2021,8:00p,Washington Wizards,102,New Orleans Pelicans,127,Box Score,,14659.0,Smoothie King Center,,1,11,43,31,34
275,Wed Nov 24 2021,8:00p,Utah Jazz,110,Oklahoma City Thunder,104,Box Score,,14081.0,Paycom Center,,0,11,30,22,52
276,Wed Nov 24 2021,8:30p,Atlanta Hawks,124,San Antonio Spurs,106,Box Score,,13161.0,AT&T Center,,0,9,38,33,41
277,Wed Nov 24 2021,10:00p,Philadelphia 76ers,96,Golden State Warriors,116,Box Score,,18064.0,Chase Center,,1,10,84,39,49
278,Wed Nov 24 2021,10:00p,Portland Trail Blazers,121,Sacramento Kings,125,Box Score,,14997.0,Golden 1 Center,,1,10,36,31,42
279,Fri Nov 26 2021,3:30p,Detroit Pistons,96,Los Angeles Clippers,107,Box Score,,18139.0,Crypto.com Arena,,1,4,52,47,20
280,Fri Nov 26 2021,7:00p,Minnesota Timberwolves,115,Charlotte Hornets,133,Box Score,,19314.0,Spectrum Center,,1,9,55,33,23
281,Fri Nov 26 2021,7:00p,Phoenix Suns,118,New York Knicks,97,Box Score,,19812.0,Madison Square Garden (IV),,0,15,47,41,51
282,Fri Nov 26 2021,7:00p,Chicago Bulls,123,Orlando Magic,88,Box Score,,18236.0,Amway Center,,0,12,26,21,31
283,Fri Nov 26 2021,8:00p,Toronto Raptors,97,Indiana Pacers,114,Box Score,,13508.0,Gainbridge Fieldhouse,,1,9,33,34,27
284,Fri Nov 26 2021,8:00p,Atlanta Hawks,132,Memphis Grizzlies,100,Box Score,,16622.0,FedEx Forum,,0,10,71,38,41
285,Fri Nov 26 2021,8:00p,Washington Wizards,101,Oklahoma City Thunder,99,Box Score,,14579.0,Paycom Center,,0,11,30,22,34
286,Fri Nov 26 2021,8:30p,Boston Celtics,88,San Antonio Spurs,96,Box Score,,15360.0,AT&T Center,,1,10,38,33,36
287,Fri Nov 26 2021,9:00p,Milwaukee Bucks,120,Denver Nuggets,109,Box Score,,19520.0,Ball Arena,,0,11,58,47,46
288,Fri Nov 26 2021,9:00p,New Orleans Pelicans,98,Utah Jazz,97,Box Score,,18306.0,Vivint Smart Home Arena,,0,4,63,52,31
289,Fri Nov 26 2021,10:00p,Portland Trail Blazers,103,Golden State Warriors,118,Box Score,,18064.0,Chase Center,,1,10,85,39,42
290,Fri Nov 26 2021,10:30p,Sacramento Kings,141,Los Angeles Lakers,137,Box Score,3OT,18997.0,Crypto.com Arena,,0,7,43,42,31
291,Sat Nov 27 2021,6:00p,Minnesota Timberwolves,121,Philadelphia 76ers,120,Box Score,2OT,21011.0,Wells Fargo Center,,0,9,67,49,23
292,Sat Nov 27 2021,7:30p,New York Knicks,99,Atlanta Hawks,90,Box Score,,17287.0,State Farm Arena,,0,10,57,41,41
293,Sat Nov 27 2021,7:30p,Phoenix Suns,113,Brooklyn Nets,107,Box Score,,18071.0,Barclays Center,,0,16,59,48,51
294,Sat Nov 27 2021,8:00p,Miami Heat,107,Chicago Bulls,104,Box Score,,21110.0,United Center,,0,12,60,31,40
295,Sat Nov 27 2021,8:00p,Orlando Magic,92,Cleveland Cavaliers,105,Box Score,,18248.0,Rocket Mortgage Fieldhouse,,1,4,53,22,21
296,Sat Nov 27 2021,8:00p,Charlotte Hornets,143,Houston Rockets,146,Box Score,OT,14687.0,Toyota Center,,1,13,22,17,33
297,Sat Nov 27 2021,8:30p,Washington Wizards,120,Dallas Mavericks,114,Box Score,,20223.0,American Airlines Center,,0,12,71,42,34
298,Sat Nov 27 2021,9:00p,New Orleans Pelicans,105,Utah Jazz,127,Box Score,,18306.0,Vivint Smart Home Arena,,1,5,63,52,31
299,Sun Nov 28 2021,3:30p,Golden State Warriors,105,Los Angeles Clippers,90,Box Score,,19068.0,Crypto.com Arena,,0,17,53,47,39
300,Sun Nov 28 2021,5:00p,Milwaukee Bucks,118,Indiana Pacers,100,Box Score,,13130.0,Gainbridge Fieldhouse,,0,12,34,34,46
301,Sun Nov 28 2021,6:00p,Sacramento Kings,101,Memphis Grizzlies,128,Box Score,,12844.0,FedEx Forum,,1,8,71,38,31
302,Sun Nov 28 2021,6:00p,Boston Celtics,109,Toronto Raptors,97,Box Score,,19800.0,Scotiabank Arena,,0,10,59,27,36
303,Sun Nov 28 2021,9:30p,Detroit Pistons,106,Los Angeles Lakers,110,Box Score,,18997.0,Crypto.com Arena,,1,4,43,42,20
304,Mon Nov 29 2021,7:00p,Orlando Magic,96,Philadelphia 76ers,101,Box Score,,20193.0,Wells Fargo Center,,1,4,67,49,21
305,Mon Nov 29 2021,7:30p,Denver Nuggets,120,Miami Heat,111,Box Score,,19600.0,FTX Arena,,0,9,77,40,47
306,Mon Nov 29 2021,8:00p,Charlotte Hornets,119,Chicago Bulls,133,Box Score,,21366.0,United Center,,1,13,60,31,33
307,Mon Nov 29 2021,8:00p,Oklahoma City Thunder,89,Houston Rockets,102,Box Score,,12829.0,Toyota Center,,1,6,23,17,22
308,Mon Nov 29 2021,8:00p,Indiana Pacers,98,Minnesota Timberwolves,100,Box Score,,14191.0,Target Center,,1,9,59,23,34
309,Mon Nov 29 2021,8:30p,Cleveland Cavaliers,114,Dallas Mavericks,96,Box Score,,19229.0,American Airlines Center,,0,10,71,42,22
310,Mon Nov 29 2021,8:30p,Washington Wizards,99,San Antonio Spurs,116,Box Score,,12606.0,AT&T Center,,1,13,39,33,34
311,Mon Nov 29 2021,9:00p,Portland Trail Blazers,107,Utah Jazz,129,Box Score,,18306.0,Vivint Smart Home Arena,,1,10,64,52,42
312,Mon Nov 29 2021,10:30p,New Orleans Pelicans,123,Los Angeles Clippers,104,Box Score,,15691.0,Crypto.com Arena,,0,5,53,47,31
313,Tue Nov 30 2021,7:30p,New York Knicks,110,Brooklyn Nets,112,Box Score,,18081.0,Barclays Center,,1,11,59,48,41
314,Tue Nov 30 2021,7:30p,Memphis Grizzlies,98,Toronto Raptors,91,Box Score,,19800.0,Scotiabank Arena,,0,10,59,27,38
315,Tue Nov 30 2021,10:00p,Golden State Warriors,96,Phoenix Suns,104,Box Score,,17071.0,Phoenix Suns Arena,,1,18,88,51,39
316,Tue Nov 30 2021,10:00p,Detroit Pistons,92,Portland Trail Blazers,110,Box Score,,16071.0,Moda Center,,1,4,37,42,20
317,Tue Nov 30 2021,10:00p,Los Angeles Lakers,117,Sacramento Kings,92,Box Score,,12459.0,Golden 1 Center,,0,11,38,31,42
318,Wed Dec 1 2021,7:00p,Atlanta Hawks,114,Indiana Pacers,111,Box Score,,12656.0,Gainbridge Fieldhouse,,0,11,34,34,41
319,Wed Dec 1 2021,7:00p,Denver Nuggets,103,Orlando Magic,108,Box Score,,14191.0,Amway Center,,1,10,26,21,47
320,Wed Dec 1 2021,7:00p,Minnesota Timberwolves,107,Washington Wizards,115,Box Score,,15318.0,Capital One Arena,,1,11,48,34,23
321,Wed Dec 1 2021,7:30p,Philadelphia 76ers,87,Boston Celtics,88,Box Score,,19156.0,TD Garden,,1,11,76,36,49
322,Wed Dec 1 2021,7:30p,Cleveland Cavaliers,111,Miami Heat,85,Box Score,,19600.0,FTX Arena,,0,11,77,40,22
323,Wed Dec 1 2021,8:00p,Charlotte Hornets,125,Milwaukee Bucks,127,Box Score,,17341.0,Fiserv Forum,,1,13,71,46,33
324,Wed Dec 1 2021,8:00p,Dallas Mavericks,139,New Orleans Pelicans,107,Box Score,,15558.0,Smoothie King Center,,0,10,46,31,42
325,Wed Dec 1 2021,8:00p,Houston Rockets,114,Oklahoma City Thunder,110,Box Score,,13222.0,Paycom Center,,0,4,30,22,17
326,Wed Dec 1 2021,10:30p,Sacramento Kings,124,Los Angeles Clippers,115,Box Score,,17217.0,Crypto.com Arena,,0,8,53,47,31
327,Thu Dec 2 2021,7:30p,Chicago Bulls,119,New York Knicks,115,Box Score,,19812.0,Madison Square Garden (IV),,0,14,48,41,31
328,Thu Dec 2 2021,7:30p,Milwaukee Bucks,93,Toronto Raptors,97,Box Score,,19800.0,Scotiabank Arena,,1,14,59,27,46
329,Thu Dec 2 2021,8:00p,Oklahoma City Thunder,79,Memphis Grizzlies,152,Box Score,,13103.0,FedEx Forum,,1,6,73,38,22
330,Thu Dec 2 2021,9:00p,Detroit Pistons,103,Phoenix Suns,114,Box Score,,0.0,Phoenix Suns Arena,,1,4,89,51,20
331,Thu Dec 2 2021,10:00p,San Antonio Spurs,114,Portland Trail Blazers,83,Box Score,,16143.0,Moda Center,,0,6,38,42,33
332,Fri Dec 3 2021,7:00p,Miami Heat,113,Indiana Pacers,104,Box Score,,13854.0,Gainbridge Fieldhouse,,0,13,34,34,40
333,Fri Dec 3 2021,7:00p,Cleveland Cavaliers,116,Washington Wizards,101,Box Score,,17227.0,Capital One Arena,,0,12,49,34,22
334,Fri Dec 3 2021,7:30p,Philadelphia 76ers,98,Atlanta Hawks,96,Box Score,,17092.0,State Farm Arena,,0,11,58,41,49
335,Fri Dec 3 2021,7:30p,Minnesota Timberwolves,105,Brooklyn Nets,110,Box Score,,17732.0,Barclays Center,,1,11,60,48,23
336,Fri Dec 3 2021,8:00p,Orlando Magic,116,Houston Rockets,118,Box Score,,13697.0,Toyota Center,,1,5,25,17,21
337,Fri Dec 3 2021,8:30p,New Orleans Pelicans,107,Dallas Mavericks,91,Box Score,,19218.0,American Airlines Center,,0,6,72,42,31
338,Fri Dec 3 2021,9:00p,Boston Celtics,130,Utah Jazz,137,Box Score,,18306.0,Vivint Smart Home Arena,,1,12,65,52,36
339,Fri Dec 3 2021,10:00p,Phoenix Suns,96,Golden State Warriors,118,Box Score,,18064.0,Chase Center,,1,19,87,39,51
340,Fri Dec 3 2021,10:00p,Los Angeles Clippers,119,Los Angeles Lakers,115,Box Score,,18997.0,Crypto.com Arena,,0,11,45,42,47
341,Sat Dec 4 2021,1:00p,Denver Nuggets,113,New York Knicks,99,Box Score,,18272.0,Madison Square Garden (IV),,0,10,48,41,47
342,Sat Dec 4 2021,8:00p,Chicago Bulls,111,Brooklyn Nets,107,Box Score,,18116.0,Barclays Center,,0,15,61,48,31
343,Sat Dec 4 2021,8:00p,Miami Heat,102,Milwaukee Bucks,124,Box Score,,17341.0,Fiserv Forum,,1,14,72,46,40
344,Sat Dec 4 2021,8:30p,Memphis Grizzlies,97,Dallas Mavericks,90,Box Score,,19396.0,American Airlines Center,,0,12,72,42,38
345,Sat Dec 4 2021,8:30p,San Antonio Spurs,112,Golden State Warriors,107,Box Score,,18064.0,Chase Center,,0,7,88,39,33
346,Sat Dec 4 2021,10:00p,Boston Celtics,145,Portland Trail Blazers,117,Box Score,,18193.0,Moda Center,,0,12,38,42,36
347,Sat Dec 4 2021,10:00p,Los Angeles Clippers,99,Sacramento Kings,104,Box Score,,15004.0,Golden 1 Center,,1,12,39,31,47
348,Sun Dec 5 2021,3:30p,Utah Jazz,109,Cleveland Cavaliers,108,Box Score,,18113.0,Rocket Mortgage Fieldhouse,,0,15,57,22,52
349,Sun Dec 5 2021,6:00p,Charlotte Hornets,130,Atlanta Hawks,127,Box Score,,16383.0,State Farm Arena,,0,13,58,41,33
350,Sun Dec 5 2021,6:00p,Washington Wizards,90,Toronto Raptors,102,Box Score,,19800.0,Scotiabank Arena,,1,14,60,27,34
351,Sun Dec 5 2021,7:00p,New Orleans Pelicans,108,Houston Rockets,118,Box Score,,14771.0,Toyota Center,,1,7,26,17,31
352,Mon Dec 6 2021,7:00p,Philadelphia 76ers,127,Charlotte Hornets,124,Box Score,OT,14462.0,Spectrum Center,,0,12,57,33,49
353,Mon Dec 6 2021,7:00p,Oklahoma City Thunder,114,Detroit Pistons,103,Box Score,,10522.0,Little Caesars Arena,,0,6,27,20,22
354,Mon Dec 6 2021,7:00p,Washington Wizards,110,Indiana Pacers,116,Box Score,,12581.0,Gainbridge Fieldhouse,,1,14,34,34,34
355,Mon Dec 6 2021,7:30p,Memphis Grizzlies,105,Miami Heat,90,Box Score,,19600.0,FTX Arena,,0,13,78,40,38
356,Mon Dec 6 2021,8:00p,Denver Nuggets,97,Chicago Bulls,109,Box Score,,21236.0,United Center,,1,11,63,31,47
357,Mon Dec 6 2021,8:00p,Cleveland Cavaliers,104,Milwaukee Bucks,112,Box Score,,17341.0,Fiserv Forum,,1,13,73,46,22
358,Mon Dec 6 2021,8:00p,Atlanta Hawks,121,Minnesota Timberwolves,110,Box Score,,15736.0,Target Center,,0,12,60,23,41
359,Mon Dec 6 2021,9:00p,San Antonio Spurs,104,Phoenix Suns,108,Box Score,,15292.0,Phoenix Suns Arena,,1,8,90,51,33
360,Mon Dec 6 2021,10:00p,Orlando Magic,95,Golden State Warriors,126,Box Score,,18064.0,Chase Center,,1,5,88,39,21
361,Mon Dec 6 2021,10:00p,Los Angeles Clippers,102,Portland Trail Blazers,90,Box Score,,15865.0,Moda Center,,0,12,38,42,47
362,Tue Dec 7 2021,7:30p,Brooklyn Nets,102,Dallas Mavericks,99,Box Score,,19559.0,American Airlines Center,,0,16,72,42,48
363,Tue Dec 7 2021,8:30p,New York Knicks,121,San Antonio Spurs,109,Box Score,,14698.0,AT&T Center,,0,11,42,33,41
364,Tue Dec 7 2021,10:00p,Boston Celtics,102,Los Angeles Lakers,117,Box Score,,18997.0,Crypto.com Arena,,1,13,45,42,36
365,Wed Dec 8 2021,7:00p,Philadelphia 76ers,110,Charlotte Hornets,106,Box Score,,15709.0,Spectrum Center,,0,13,57,33,49
366,Wed Dec 8 2021,7:00p,Chicago Bulls,92,Cleveland Cavaliers,115,Box Score,,17707.0,Rocket Mortgage Fieldhouse,,1,17,57,22,31
367,Wed Dec 8 2021,7:00p,Washington Wizards,119,Detroit Pistons,116,Box Score,OT,10499.0,Little Caesars Arena,,0,14,27,20,34
368,Wed Dec 8 2021,7:00p,New York Knicks,102,Indiana Pacers,122,Box Score,,13167.0,Gainbridge Fieldhouse,,1,12,35,34,41
369,Wed Dec 8 2021,7:30p,Milwaukee Bucks,104,Miami Heat,113,Box Score,,19600.0,FTX Arena,,1,16,78,40,46
370,Wed Dec 8 2021,7:30p,Oklahoma City Thunder,110,Toronto Raptors,109,Box Score,,19800.0,Scotiabank Arena,,0,7,61,27,22
371,Wed Dec 8 2021,8:00p,Brooklyn Nets,104,Houston Rockets,114,Box Score,,15834.0,Toyota Center,,1,17,27,17,48
372,Wed Dec 8 2021,8:00p,Dallas Mavericks,104,Memphis Grizzlies,96,Box Score,,14025.0,FedEx Forum,,0,11,76,38,42
373,Wed Dec 8 2021,8:00p,Utah Jazz,136,Minnesota Timberwolves,104,Box Score,,15181.0,Target Center,,0,16,60,23,52
374,Wed Dec 8 2021,8:00p,Denver Nuggets,120,New Orleans Pelicans,114,Box Score,OT,15035.0,Smoothie King Center,,0,11,47,31,47
375,Wed Dec 8 2021,10:00p,Portland Trail Blazers,94,Golden State Warriors,104,Box Score,,18064.0,Chase Center,,1,11,89,39,42
376,Wed Dec 8 2021,10:00p,Orlando Magic,130,Sacramento Kings,142,Box Score,,14364.0,Golden 1 Center,,1,5,40,31,21
377,Wed Dec 8 2021,10:30p,Boston Celtics,111,Los Angeles Clippers,114,Box Score,,17064.0,Crypto.com Arena,,1,13,55,47,36
378,Thu Dec 9 2021,7:00p,Utah Jazz,118,Philadelphia 76ers,96,Box Score,,20272.0,Wells Fargo Center,,0,17,71,49,52
